id,title,has_explanation_evaluation,has_significance_testing,is_xai_interpretable,main_venue_match
fan-etal-2024-frva,{FRVA}: Fact-Retrieval and Verification Augmented Entailment Tree Generation for Explainable Question Answering,True,False,True,Findings
ma-etal-2024-ex,{EX}-{FEVER}: A Dataset for Multi-hop Explainable Fact Verification,False,False,True,Findings
liang-etal-2024-selp,{SELP}: A Semantically-Driven Approach for Separated and Accurate Class Prototypes in Few-Shot Text Classification,False,False,False,Findings
phukan-etal-2024-peering,Peering into the Mind of Language Models: An Approach for Attribution in Contextual Question Answering,True,False,True,Findings
wang-etal-2024-x,{X}-{ACE}: Explainable and Multi-factor Audio Captioning Evaluation,True,False,True,Findings
hua-etal-2024-propagation,Propagation and Pitfalls: Reasoning-based Assessment of Knowledge Editing through Counterfactual Tasks,False,False,False,Findings
katsios-etal-2024-figuratively,Figuratively Speaking: Authorship Attribution via Multi-Task Figurative Language Modeling,False,False,False,Findings
li-lyu-2024-gradual,{GRADUAL}: Granularity-aware Dual Prototype Learning for Better Few-Shot Relation Extraction,False,False,False,Findings
akhtar-etal-2024-chartcheck,{C}hart{C}heck: Explainable Fact-Checking over Real-World Chart Images,False,False,True,Findings
yadav-etal-2024-tox,Tox-{BART}: Leveraging Toxicity Attributes for Explanation Generation of Implicit Hate Speech,True,False,True,Findings
enouen-etal-2024-textgenshap,{T}ext{G}en{SHAP}: Scalable Post-Hoc Explanations in Text Generation with Long Documents,True,False,True,Findings
huang-etal-2024-learning,Learning Fine-Grained Grounded Citations for Attributed Large Language Models,False,False,False,Findings
zhong-etal-2024-harnessing,Harnessing Large Language Models as Post-hoc Correctors,False,False,False,Findings
abolghasemi-etal-2024-cause,{CAUSE}: Counterfactual Assessment of User Satisfaction Estimation in Task-Oriented Dialogue Systems,False,False,False,Findings
li-etal-2024-attributionbench,{A}ttribution{B}ench: How Hard is Automatic Attribution Evaluation?,False,False,False,Findings
zhang-etal-2024-countercurate,{C}ounter{C}urate: Enhancing Physical and Semantic Visio-Linguistic Compositional Reasoning via Counterfactual Examples,False,False,False,Findings
liu-etal-2024-teller,"{TELLER}: A Trustworthy Framework for Explainable, Generalizable and Controllable Fake News Detection",False,False,True,Findings
li-etal-2024-evaluating-readability,Evaluating Readability and Faithfulness of Concept-based Explanations,True,False,True,EMNLP
zhao-etal-2024-successfully,Successfully Guiding Humans with Imperfect Instructions by Highlighting Potential Errors and Suggesting Corrections,True,False,True,EMNLP
deng-etal-2024-learning,Learning Interpretable Legal Case Retrieval via Knowledge-Guided Case Reformulation,False,False,True,EMNLP
chen-etal-2024-mitigating,Mitigating Language Bias of {LMM}s in Social Intelligence Understanding with Virtual Counterfactual Calibration,False,False,False,EMNLP
zhao-etal-2024-seer,{SEER}: Self-Aligned Evidence Extraction for Retrieval-Augmented Generation,True,False,True,EMNLP
mosbach-etal-2024-insights,From Insights to Actions: The Impact of Interpretability and Analysis Research on {NLP},False,False,True,EMNLP
yu-ananiadou-2024-neuron,Neuron-Level Knowledge Attribution in Large Language Models,True,False,True,EMNLP
yu-ananiadou-2024-interpreting,Interpreting Arithmetic Mechanism in Large Language Models through Comparative Neuron Analysis,False,False,True,EMNLP
huang-etal-2024-advancing,Advancing Large Language Model Attribution through Self-Improving,False,False,False,EMNLP
hong-lipani-2024-interpretability,Interpretability-based Tailored Knowledge Editing in Transformers,False,False,True,EMNLP
wu-etal-2024-dancing,Dancing in Chains: Reconciling Instruction Following and Faithfulness in Language Models,True,False,True,EMNLP
fisher-etal-2024-styleremix,{S}tyle{R}emix: Interpretable Authorship Obfuscation via Distillation and Perturbation of Style Elements,True,False,True,EMNLP
wang-etal-2024-f2rl,{F}$^2${RL}: Factuality and Faithfulness Reinforcement Learning Framework for Claim-Guided Evidence-Supported Counterspeech Generation,True,False,True,EMNLP
edin-etal-2024-unsupervised,An Unsupervised Approach to Achieve Supervised-Level Explainability in Healthcare Records,True,False,True,EMNLP
du-etal-2024-llms,{LLM}s Assist {NLP} Researchers: Critique Paper (Meta-)Reviewing,False,False,False,EMNLP
feng-etal-2024-teaching-small,Teaching Small Language Models Reasoning through Counterfactual Distillation,False,False,False,EMNLP
xu-etal-2024-sayself,{S}ay{S}elf: Teaching {LLM}s to Express Confidence with Self-Reflective Rationales,True,False,True,EMNLP
qi-etal-2024-model,Model Internals-based Answer Attribution for Trustworthy Retrieval-Augmented Generation,True,False,True,EMNLP
huo-etal-2024-mmneuron,{MMN}euron: Discovering Neuron-Level Domain-Specific Interpretation in Multimodal Large Language Model,True,False,True,EMNLP
men-etal-2024-unlocking,Unlocking the Future: Exploring Look-Ahead Planning Mechanistic Interpretability in Large Language Models,False,False,True,EMNLP
yona-etal-2024-large,Can Large Language Models Faithfully Express Their Intrinsic Uncertainty in Words?,True,False,True,EMNLP
buchmann-etal-2024-attribute,Attribute or Abstain: Large Language Models as Long Document Assistants,True,False,True,EMNLP
hirota-etal-2024-resampled,Resampled Datasets Are Not Enough: Mitigating Societal Bias Beyond Single Attributes,False,False,False,EMNLP
chang-etal-2024-explaining,Explaining and Improving Contrastive Decoding by Extrapolating the Probabilities of a Huge and Hypothetical {LM},False,False,False,EMNLP
wu-etal-2024-beyond,Beyond Label Attention: Transparency in Language Models for Automated Medical Coding via Dictionary Learning,True,False,True,EMNLP
weir-etal-2024-ontologically,Ontologically Faithful Generation of Non-Player Character Dialogues,False,False,False,EMNLP
wu-etal-2024-synchronous,Synchronous Faithfulness Monitoring for Trustworthy Retrieval-Augmented Generation,True,False,True,EMNLP
berlot-attwell-etal-2024-attribute,Attribute Diversity Determines the Systematicity Gap in {VQA},False,False,False,EMNLP
subbiah-etal-2024-storysumm,{STORYSUMM}: Evaluating Faithfulness in Story Summarization,True,False,True,EMNLP
chen-etal-2024-dynamic,Dynamic Multi-granularity Attribution Network for Aspect-based Sentiment Analysis,False,False,True,EMNLP
jiang-etal-2024-mare,{MARE}: Multi-Aspect Rationale Extractor on Unsupervised Rationale Extraction,True,False,True,EMNLP
pavlopoulos-etal-2024-towards,Towards a {G}reek Proverb Atlas: Computational Spatial Exploration and Attribution of {G}reek Proverbs,False,False,False,EMNLP
brinner-zarriess-2024-rationalizing,Rationalizing Transformer Predictions via End-To-End Differentiable Self-Training,True,False,True,EMNLP
kim-etal-2024-panda,{PANDA}: Persona Attributes Navigation for Detecting and Alleviating Overuse Problem in Large Language Models,False,False,False,EMNLP
zhu-etal-2024-ra2fd,{RA}2{FD}: Distilling Faithfulness into Efficient Dialogue Systems,False,False,False,EMNLP
lan-etal-2024-towards,Towards Interpretable Sequence Continuation: Analyzing Shared Circuits in Large Language Models,False,False,True,EMNLP
hu-etal-2024-bayesian,A {B}ayesian Approach to Harnessing the Power of {LLM}s in Authorship Attribution,False,False,False,EMNLP
wu-etal-2024-enhancing-training,Enhancing Training Data Attribution for Large Language Models with Fitting Error Consideration,False,False,True,EMNLP
aoki-etal-2024-first,First Heuristic Then Rational: Dynamic Use of Heuristics in Language Model Reasoning,False,False,False,EMNLP
zhou-etal-2024-mystery,The Mystery of In-Context Learning: A Comprehensive Survey on Interpretation and Analysis,False,False,True,EMNLP
yin-etal-2024-asl,{ASL} {STEM} {W}iki: Dataset and Benchmark for Interpreting {STEM} Articles,False,False,False,EMNLP
li-etal-2024-interpretable,Interpretable Composition Attribution Enhancement for Visio-linguistic Compositional Understanding,True,False,True,EMNLP
zhao-etal-2024-findver,{F}in{DV}er: Explainable Claim Verification over Long and Hybrid-content Financial Documents,False,False,True,EMNLP
wang-etal-2024-bridging-local,Bridging Local Details and Global Context in Text-Attributed Graphs,False,False,False,EMNLP
sotudeh-goharian-2024-learning,Learning to Rank Salient Content for Query-focused Summarization,False,False,False,EMNLP
hu-etal-2024-themis,Themis: A Reference-free {NLG} Evaluation Language Model with Flexibility and Interpretability,False,False,True,EMNLP
kawabata-sugawara-2024-rationale,Rationale-Aware Answer Verification by Pairwise Self-Evaluation,True,False,True,EMNLP
doddapaneni-etal-2024-finding,Finding Blind Spots in Evaluator {LLM}s with Interpretable Checklists,True,False,True,EMNLP
saenger-etal-2024-autopersuade,{A}uto{P}ersuade: A Framework for Evaluating and Explaining Persuasive Arguments,True,False,True,EMNLP
neo-etal-2024-interpreting,Interpreting Context Look-ups in Transformers: Investigating Attention-{MLP} Interactions,True,False,True,EMNLP
ferrando-voita-2024-information,Information Flow Routes: Automatically Interpreting Language Models at Scale,False,False,True,EMNLP
chen-etal-2024-dual-oriented,Dual-oriented Disentangled Network with Counterfactual Intervention for Multimodal Intent Detection,False,False,False,EMNLP
ramu-etal-2024-enhancing,Enhancing Post-Hoc Attributions in Long Document Comprehension via Coarse Grained Answer Decomposition,True,False,True,EMNLP
zhai-etal-2024-towards,Towards Faithful Knowledge Graph Explanation Through Deep Alignment in Commonsense Question Answering,True,False,True,EMNLP
ghosal-etal-2024-intcoop,{I}nt{C}o{O}p: Interpretability-Aware Vision-Language Prompt Tuning,False,False,True,EMNLP
sun-etal-2024-revealing,Revealing Personality Traits: A New Benchmark Dataset for Explainable Personality Recognition on Dialogues,False,False,True,EMNLP
perrella-etal-2024-beyond,Beyond Correlation: Interpretable Evaluation of Machine Translation Metrics,True,False,True,EMNLP
mamta-etal-2024-biaswipe,{B}ias{W}ipe: Mitigating Unintended Bias in Text Classifiers through Model Interpretability,False,False,True,EMNLP
tater-etal-2024-unveiling,"Unveiling the mystery of visual attributes of concrete and abstract concepts: Variability, nearest neighbors, and challenging categories",False,False,False,EMNLP
kim-lee-2024-rag,{RE}-{RAG}: Improving Open-Domain {QA} Performance and Interpretability with Relevance Estimator in Retrieval-Augmented Generation,False,False,True,EMNLP
sakai-etal-2024-simultaneous,Simultaneous Interpretation Corpus Construction by Large Language Models in Distant Language Pair,False,False,False,EMNLP
baan-etal-2024-interpreting,Interpreting Predictive Probabilities: Model Confidence or Human Label Variation?,False,False,False,EACL
liu-niehues-2024-transferable,How Transferable are Attribute Controllers on Pretrained Multilingual Translation Models?,False,False,False,EACL
suresh-etal-2024-relative,It{'}s All Relative: Learning Interpretable Models for Scoring Subjective Bias in Documents from Pairwise Comparisons,True,False,True,EACL
fathullah-etal-2024-needs,Who Needs Decoders? Efficient Estimation of Sequence-Level Attributes with Proxies,False,False,False,EACL
zhang-etal-2024-fine,Fine-Grained Natural Language Inference Based Faithfulness Evaluation for Diverse Summarisation Tasks,True,False,True,EACL
sachdeva-etal-2024-catfood,{CAT}f{OOD}: Counterfactual Augmented Training for Improving Out-of-Domain Performance and Calibration,True,False,True,EACL
moeller-etal-2024-approximate,Approximate Attributions for Off-the-Shelf {S}iamese Transformers,True,False,True,EACL
pastor-etal-2024-explaining,Explaining Speech Classification Models via Word-Level Audio Segments and Paralinguistic Features,True,False,True,EACL
oh-etal-2024-frequency,"Frequency Explains the Inverse Correlation of Large Language Models' Size, Training Data Amount, and Surprisal{'}s Fit to Reading Times",False,False,False,EACL
zellinger-etal-2024-counterfactual,Counterfactual Reasoning with Knowledge Graph Embeddings,False,False,False,EACL
yao-etal-2024-ameli,Ameli: Enhancing Multimodal Entity Linking with Fine-Grained Attributes,False,False,False,EACL
golde-etal-2024-large,Large-Scale Label Interpretation Learning for Few-Shot Named Entity Recognition,False,False,False,EACL
li-etal-2024-ccprefix,{CCP}refix: Counterfactual Contrastive Prefix-Tuning for Many-Class Classification,False,False,False,EACL
matusevych-2024-cognitive,Cognitive Plausibility in Natural Language Processing,False,False,False,Computational Linguistics (CL)
lyu-etal-2024-towards,Towards Faithful Model Explanation in {NLP}: A Survey,True,False,True,Computational Linguistics (CL)
chaturvedi-etal-2024-analyzing,Analyzing Semantic Faithfulness of Language Models via Input Intervention on Question Answering,True,False,True,Computational Linguistics (CL)
wang-etal-2024-rdrec,{RDR}ec: Rationale Distillation for {LLM}-based Recommendation,False,False,True,ACL
heinzerling-inui-2024-monotonic,Monotonic Representation of Numeric Attributes in Language Models,True,False,True,ACL
zhang-etal-2024-atlas,{ATLAS}: Improving Lay Summarisation with Attribute-based Control,False,False,False,ACL
